,timestamp, latitude, longitude ,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z
181,1545366937,-31.7409,-142.4807,0.021785542192607338,0.0717517389525066,-0.2678715842624404,0.01639130260809743,0.013886530246310806,-1.4080554520872923
182,1545366947,-32.1832,-141.9632,0.02044412975631988,0.07212101730545423,-0.2701173055096354,0.016386436728567117,0.013886530246310806,-1.4080554520872923
183,1545366957,-32.6229,-141.4404,0.01910976098974421,0.07248995485426585,-0.2723065330056593,0.016381581294584727,0.013886530246310806,-1.4080554520872923
184,1545366967,-33.0602,-140.9119,0.017781915068551257,0.07285920320164957,-0.27444050804760456,0.016376736312660428,0.013886530246310806,-1.4080554520872923
185,1545366977,-33.4948,-140.3777,0.016461541690148934,0.07322898330795319,-0.27651747580428737,0.016371901808543483,0.013886530246310806,-1.4080554520872923
186,1545366987,-33.9266,-139.8378,0.015149004085937612,0.07359971851317422,-0.2785371679149026,0.016367077815152866,0.013886530246310806,-1.4080554520872923
187,1545366997,-34.3558,-139.2919,0.013843752178148731,0.07397210554199574,-0.2805008022927509,0.016362264378225962,0.013886530246310806,-1.4080554520872923
188,1545367007,-34.782,-138.7401,0.012547014025970079,0.0743462789113179,-0.2824059235542757,0.016357461564103955,0.013886530246310806,-1.4080554520872923
189,1545367017,-35.2054,-138.1821,0.011258240869381764,0.07472293151753831,-0.2842535742648081,0.01635266944390446,0.013886530246310806,-1.4080554520872923
190,1545367027,-35.6257,-137.6178,0.009978366818659741,0.07510225165214811,-0.2860414504911117,0.016347888109285717,0.013886530246310806,-1.4080554520872923
191,1545367037,-36.0429,-137.0471,0.008707472608909859,0.07548471824670347,-0.2877694022786164,0.01634311765825561,0.013886530246310806,-1.4080554520872923
192,1545367047,-36.457,-136.4701,0.007445677204848983,0.07587080930157719,-0.28943765180003056,0.01633835820327809,0.013886530246310806,-1.4080554520872923
193,1545367056,-36.8473,-135.9157,0.006256139330257343,0.07624106469572309,-0.2909645150283473,0.01633360987113476,0.013886530246310806,-1.4080554520872923
194,1545367066,-37.255,-135.3257,0.0050134833827530645,0.07663498317820733,-0.2925117599057424,0.016328872227271342,0.013886530246310806,-1.4080554520872923
195,1545367077,-37.6592,-134.7287,0.0037815419685091056,0.0770331856121348,-0.2939942827548878,0.016324145977688075,0.013886530246310806,-1.4080554520872923
196,1545367087,-38.0599,-134.1248,0.002560574627120588,0.07743598230495406,-0.2954120090732753,0.016319431270501075,0.013886530246310806,-1.4080554520872923
